station,valid,tmpf,tmpc,dwpf,dwpc,relh,feel,sknt,mslp,p01m,p01i,gust,skyc1,skyl1,romps_LCL_m,lcl_estimate
DCU,2023-07-05 17:53,88.0,31.11,70.0,21.11,55.32,93.11,0.0,1016.9,0.0,0.0,,FEW,7000.0,1284.740611315733,1250.0
BHM,2023-07-05 17:53,88.0,31.11,70.0,21.11,55.32,93.11,3.0,1017.4,0.0,0.0,,SCT,4400.0,1284.7315731647898,1250.0
BFM,2023-07-05 17:53,90.0,32.22,77.0,25.0,65.72,103.11,8.0,1017.4,0.0,0.0,,SCT,4600.0,937.0689874981433,902.4999999999999
ANB,2023-07-05 17:53,85.0,29.44,73.0,22.78,67.61,91.6,4.0,1016.9,0.0,0.0,,BKN,2700.0,854.0400040898807,832.5
TCL,2023-07-05 17:53,87.0,30.56,75.0,23.89,67.39,96.56,5.0,1017.1,0.0,0.0,,FEW,2700.0,869.8689184225324,833.7499999999998
MSL,2023-07-05 17:53,91.0,32.78,72.0,22.22,53.87,98.54,6.0,1016.8,0.0,0.0,,FEW,5000.0,1359.0927643351386,1320.0000000000002
HEY,2023-07-05 17:53,80.6,27.0,80.6,27.0,100.0,91.23,0.0,1016.8,0.0,0.0,,FEW,2500.0,0.0,0.0
EET,2023-07-05 17:53,88.0,31.11,74.0,23.33,63.12,96.63,3.0,1016.7,0.0,0.0,,SCT,3400.0,1012.2813466357242,972.5000000000001
HSV,2023-07-05 17:53,87.0,30.56,71.0,21.67,59.09,92.9,4.0,1016.7,0.0,0.0,,BKN,5500.0,1143.699635566262,1111.2499999999995
DHN,2023-07-05 17:53,76.0,24.44,74.0,23.33,93.53,75.9,7.0,1019.7,8.38,0.33,,BKN,2100.0,144.04607173969137,138.75000000000037
GZH,2023-07-05 17:53,78.0,25.56,69.0,20.56,73.88,78.1,5.0,1017.4,3.81,0.15,17.0,FEW,2500.0,642.9744610106286,625.0
MGM,2023-07-05 17:53,89.0,31.67,76.0,24.44,65.18,100.4,7.0,1017.0,0.0,0.0,,SCT,3200.0,949.7655821170652,903.75
SXS,2023-07-05 17:55,83.5,28.61,74.7,23.72,74.88,90.92,9.0,1017.0,0.0001,0.0001,18.0,FEW,1400.0,633.1141032175195,611.2500000000001
LOR,2023-07-05 17:55,82.6,28.11,75.0,23.89,77.87,89.67,0.0,1015.4,0.25,0.01,,FEW,2800.0,547.1394577427297,527.4999999999999
OZR,2023-07-05 17:55,86.4,30.22,76.6,24.78,72.69,97.32,11.0,1017.5,0.25,0.01,15.0,FEW,11000.0,706.4877740968167,679.9999999999998
MXF,2023-07-05 17:55,90.0,32.22,71.0,21.67,53.91,96.45,3.0,1016.7,0.0,0.0,,SCT,3400.0,1350.7119031129766,1318.7499999999995
HEY,2023-07-05 17:55,80.2,26.78,80.0,26.67,99.02,89.62,0.0,1016.8,1.02,0.04,,FEW,2500.0,21.833248480568017,13.749999999999929
1M4,2023-07-05 17:56,84.0,28.89,73.0,22.78,69.59,90.34,4.0,1017.3,0.0,0.0,,SCT,2900.0,789.4038095043937,763.7499999999999
MOB,2023-07-05 17:56,94.0,34.44,72.0,22.22,49.22,102.17,3.0,1017.0,0.0001,0.0001,,BKN,3000.0,1566.134669787697,1527.4999999999998
GAD,2023-07-05 17:56,89.0,31.67,73.0,22.78,59.15,97.14,4.0,1017.7,0.0,0.0,,CLR,,1153.2356953630672,1111.25
EKY,2023-07-05 17:56,87.0,30.56,73.0,22.78,63.02,94.55,4.0,1002.6,0.0,0.0,,BKN,3300.0,1010.6849052684978,972.4999999999997
HEY,2023-07-05 17:56,80.6,27.0,80.6,27.0,100.0,91.23,3.0,1016.8,0.0,0.0,,SCT,2800.0,0.0,0.0
EUF,2023-07-05 17:58,85.0,29.44,77.0,25.0,77.28,95.36,3.0,1016.9,0.0001,0.0001,,FEW,4700.0,570.4492592238735,555.0000000000001
0J4,2023-07-05 17:58,90.0,32.22,77.0,25.0,65.72,103.11,3.0,1017.1,0.0,0.0,,FEW,3500.0,937.0740074939121,902.4999999999999
PRN,2023-07-05 17:58,87.0,30.56,74.0,23.33,64.95,95.42,6.0,1011.7,0.0,0.0,,CLR,,947.5201263738055,903.75
OZR,2023-07-05 18:02,86.0,30.0,73.4,23.0,66.15,93.45,8.0,1016.8,0.0,0.0,,FEW,11000.0,904.296965687539,875.0
HEY,2023-07-05 18:10,80.6,27.0,80.6,27.0,100.0,91.23,5.0,1016.5,0.0,0.0,,FEW,2500.0,3.4831132106825234e-12,0.0
OZR,2023-07-05 18:13,86.0,30.0,75.2,24.0,70.27,95.19,6.0,1017.2,0.0,0.0,,FEW,12000.0,777.0386618153026,750.0
OZR,2023-07-05 18:29,86.0,30.0,75.2,24.0,70.27,95.19,11.0,1017.2,0.0,0.0,,FEW,1700.0,777.0386618153026,750.0
SXS,2023-07-05 18:38,82.4,28.0,73.4,23.0,74.28,88.26,3.0,1016.4,0.0,0.0,,FEW,2300.0,646.4535961526634,625.0
OZR,2023-07-05 18:39,86.0,30.0,75.2,24.0,70.27,95.19,6.0,1017.2,0.0,0.0,,FEW,1700.0,777.0386618153026,750.0
EET,2023-07-05 18:53,88.0,31.11,73.0,22.78,61.24,95.73,4.0,1016.3,0.0,0.0,,SCT,3800.0,1075.3830297597833,1041.2499999999998
TOI,2023-07-05 18:53,90.0,32.22,73.0,22.78,57.49,98.3,5.0,1016.9,0.0,0.0,,SCT,3500.0,1218.2593168286144,1179.9999999999998
ANB,2023-07-05 18:53,86.0,30.0,73.0,22.78,65.27,93.09,0.0,1016.3,0.0,0.0,,CLR,,932.2981202771422,902.4999999999999
TCL,2023-07-05 18:53,89.0,31.67,75.0,23.89,63.26,99.32,5.0,1016.5,0.0,0.0,,FEW,3100.0,1012.8770700964335,972.5000000000001
DHN,2023-07-05 18:53,77.0,25.0,74.0,23.33,90.17,77.0,3.0,1018.5,12.19,0.48,,FEW,3300.0,223.174277978481,208.75000000000023
DCU,2023-07-05 18:53,90.0,32.22,71.0,21.67,53.91,96.45,0.0,1016.2,0.0,0.0,,SCT,4000.0,1350.7217814386518,1318.7499999999995
GZH,2023-07-05 18:53,84.0,28.89,74.0,23.33,71.73,91.04,6.0,1016.4,0.51,0.02,,FEW,2300.0,725.7774959030196,695.0000000000002
BHM,2023-07-05 18:53,90.0,32.22,71.0,21.67,53.91,96.45,7.0,1016.8,0.0,0.0,,SCT,4100.0,1350.7099286254015,1318.7499999999995
BFM,2023-07-05 18:53,81.0,27.22,76.0,24.44,84.53,87.33,10.0,1017.1,1.78,0.07,16.0,SCT,2800.0,367.7389787605931,347.4999999999997
MGM,2023-07-05 18:53,90.0,32.22,76.0,24.44,63.36,101.65,,1016.2,0.0,0.0,,FEW,3100.0,1014.715697055851,972.4999999999997
MSL,2023-07-05 18:53,91.0,32.78,71.0,21.67,52.25,97.67,3.0,1016.0,0.0,0.0,,FEW,4200.0,1421.6983795258425,1388.75
HSV,2023-07-05 18:53,89.0,31.67,71.0,21.67,55.46,95.35,0.0,1016.2,0.0,0.0,,BKN,6500.0,1286.1050376826088,1250.0
OZR,2023-07-05 18:54,86.0,30.0,75.2,24.0,70.27,95.19,11.0,1017.5,0.0,0.0,,FEW,1700.0,777.0347420763215,750.0
MXF,2023-07-05 18:55,91.2,32.89,70.5,21.39,50.87,97.37,6.0,1015.7,0.0,0.0,,BKN,3900.0,1477.722096837176,1437.5
HEY,2023-07-05 18:55,83.5,28.61,77.4,25.22,81.92,93.3,6.0,1016.5,0.0,0.0,,CLR,,440.71007029433764,423.75000000000006
SXS,2023-07-05 18:55,81.7,27.61,75.6,24.22,81.8,88.49,4.0,1016.7,0.25,0.01,,CLR,,439.6598682159509,423.75000000000006
LOR,2023-07-05 18:55,83.0,28.33,73.6,23.11,73.11,89.46,5.0,1015.4,0.0,0.0,,FEW,4000.0,681.9533286026463,652.4999999999999
OZR,2023-07-05 18:55,85.0,29.44,74.5,23.61,70.65,93.18,10.0,1017.5,0.0,0.0,,FEW,1700.0,761.5943725433037,728.7500000000002
MOB,2023-07-05 18:56,82.0,27.78,75.0,23.89,79.4,88.64,10.0,1017.1,0.25,0.01,,BKN,4500.0,504.0343010686781,486.25000000000006
EKY,2023-07-05 18:56,89.0,31.67,75.0,23.89,63.26,99.32,5.0,1002.2,0.0,0.0,,FEW,3400.0,1013.1220092941855,972.5000000000001
79J,2023-07-05 18:56,84.0,28.89,74.0,23.33,71.73,91.04,3.0,1016.5,1.27,0.05,,CLR,,725.7763258227073,695.0000000000002
GAD,2023-07-05 18:56,86.0,30.0,74.0,23.33,67.27,93.91,4.0,1017.0,0.0,0.0,,SCT,3700.0,869.0913742076264,833.7500000000002
1M4,2023-07-05 18:56,87.0,30.56,74.0,23.33,64.95,95.42,6.0,1016.9,0.0,0.0,,FEW,4400.0,947.440645385458,903.75
PRN,2023-07-05 18:58,88.0,31.11,73.0,22.78,61.24,95.73,,1011.4,0.0,0.0,,CLR,,1075.4657677023101,1041.2499999999998
EUF,2023-07-05 18:58,85.0,29.44,75.0,23.89,72.3,93.35,7.0,1017.0,0.0,0.0,,SCT,3000.0,712.7442439945928,693.7500000000001
MXF,2023-07-05 19:07,89.6,32.0,71.6,22.0,55.53,96.41,10.0,1016.0,0.0,0.0,,OVC,3900.0,1287.37051833048,1250.0
SXS,2023-07-05 19:07,80.6,27.0,75.2,24.0,83.66,86.17,3.0,1016.7,0.0,0.0,,FEW,3900.0,389.12613948996153,375.0
OZR,2023-07-05 19:15,80.6,27.0,73.4,23.0,78.76,85.32,6.0,1016.9,0.0,0.0,,FEW,2700.0,517.4367639919883,500.0
SXS,2023-07-05 19:19,78.8,26.0,77.0,25.0,94.23,78.8,8.0,1016.8,0.0,0.0,,SCT,3100.0,130.04394523549811,125.0
SXS,2023-07-05 19:20,78.8,26.0,77.0,25.0,94.23,78.8,8.0,1016.8,0.0,0.0,,SCT,3100.0,130.04394523549811,125.0
MXF,2023-07-05 19:22,84.2,29.0,75.2,24.0,74.44,92.45,0.0,1015.7,0.0,0.0,,BKN,3800.0,647.9969845988438,625.0
SXS,2023-07-05 19:22,78.8,26.0,75.2,24.0,88.75,78.8,5.0,1016.8,0.0,0.0,,BKN,3100.0,259.46134166900765,250.0
HEY,2023-07-05 19:25,80.6,27.0,77.0,25.0,88.83,87.59,3.0,1015.8,0.0,0.0,,FEW,10000.0,260.02251011555944,250.0
SXS,2023-07-05 19:25,77.0,25.0,75.2,24.0,94.19,77.0,3.0,1016.4,0.0,0.0,,BKN,3300.0,129.70557540908842,125.0
SXS,2023-07-05 19:27,77.0,25.0,75.2,24.0,94.19,77.0,0.0,1016.4,0.0,0.0,,BKN,3100.0,129.70557540908842,125.0
LOR,2023-07-05 19:27,80.6,27.0,75.2,24.0,83.66,86.17,7.0,1015.4,0.0,0.0,,FEW,4100.0,389.1346748671367,375.0
SXS,2023-07-05 19:29,77.0,25.0,75.2,24.0,94.19,77.0,4.0,1016.4,0.0,0.0,,BKN,3100.0,129.70557540908842,125.0
SXS,2023-07-05 19:36,77.0,25.0,77.0,25.0,100.0,77.0,6.0,1016.4,0.0,0.0,,BKN,3100.0,0.0,0.0
LOR,2023-07-05 19:37,78.8,26.0,75.2,24.0,88.75,78.8,0.0,1015.1,0.0,0.0,,FEW,4200.0,259.46878799048807,250.0
LOR,2023-07-05 19:44,78.8,26.0,75.2,24.0,88.75,78.8,4.0,1014.7,0.0,0.0,,FEW,4200.0,259.4705437343782,250.0
TOI,2023-07-05 19:53,92.0,33.33,73.0,22.78,54.17,100.71,3.0,1016.1,0.0,0.0,,CLR,,1354.4169836987464,1318.7499999999995
DHN,2023-07-05 19:53,79.0,26.11,75.0,23.89,87.58,79.0,6.0,1017.5,0.0,0.0,,CLR,,288.2035149889533,277.4999999999999
DCU,2023-07-05 19:53,89.0,31.67,70.0,21.11,53.42,94.41,0.0,1015.5,0.0,0.0,,CLR,,1362.6340215788857,1320.0000000000002
ANB,2023-07-05 19:53,87.0,30.56,73.0,22.78,63.02,94.55,3.0,1015.6,0.0,0.0,,FEW,3400.0,1010.4772243486987,972.4999999999997
MGM,2023-07-05 19:53,89.0,31.67,75.0,23.89,63.26,99.32,5.0,1015.8,0.0,0.0,,BKN,3600.0,1012.8888977537604,972.5000000000001
HSV,2023-07-05 19:53,88.0,31.11,71.0,21.67,57.43,94.0,4.0,1015.4,0.0,0.0,,SCT,5000.0,1208.1700954701362,1179.9999999999998
EET,2023-07-05 19:53,90.0,32.22,74.0,23.33,59.26,99.26,3.0,1015.6,0.0,0.0,,FEW,4700.0,1155.2246783727496,1111.25
MSL,2023-07-05 19:53,93.0,33.89,71.0,21.67,49.09,100.13,3.0,1015.1,0.0,0.0,,FEW,4200.0,1563.8733976848116,1527.4999999999998
GZH,2023-07-05 19:53,87.0,30.56,74.0,23.33,64.95,95.42,3.0,1016.3,0.0,0.0,,CLR,,947.4497742998101,903.75
BHM,2023-07-05 19:53,89.0,31.67,69.0,20.56,51.8,93.71,5.0,1016.1,0.0,0.0,,SCT,4100.0,1425.0797167926735,1388.7500000000005
BFM,2023-07-05 19:53,80.0,26.67,76.0,24.44,87.05,85.75,5.0,1017.5,0.0001,0.0001,,FEW,2500.0,302.820664541237,278.75000000000006
TCL,2023-07-05 19:53,89.0,31.67,74.0,23.33,60.97,98.09,4.0,1015.7,0.0,0.0,,FEW,3700.0,1090.1782470521916,1042.5000000000005
OZR,2023-07-05 19:55,79.0,26.11,72.5,22.5,80.52,79.0,7.0,1016.9,0.0,0.0,,CLR,,466.690548934314,451.24999999999994
MXF,2023-07-05 19:55,89.6,32.0,72.3,22.39,56.86,97.08,5.0,1015.3,1.27,0.05,,CLR,,1238.624657749852,1201.25
HEY,2023-07-05 19:55,79.5,26.39,78.4,25.78,96.45,79.5,4.0,1015.8,0.0,0.0,,FEW,5500.0,79.59595919214902,76.24999999999993
SXS,2023-07-05 19:55,79.7,26.5,77.2,25.11,92.09,79.7,0.0,1016.4,2.79,0.11,,FEW,25000.0,180.73452454596338,173.75000000000006
LOR,2023-07-05 19:55,79.7,26.5,76.5,24.72,89.98,79.7,5.0,1014.7,1.02,0.04,,SCT,6000.0,230.99647039304148,222.50000000000014
MOB,2023-07-05 19:56,80.0,26.67,73.0,22.78,78.99,84.3,3.0,1017.4,0.0001,0.0001,,BKN,4900.0,509.67883592209006,486.25000000000006
OZR,2023-07-05 19:56,78.8,26.0,73.4,23.0,83.55,78.8,7.0,1016.5,0.0,0.0,,CLR,,388.2260576861699,375.0
79J,2023-07-05 19:56,88.0,31.11,77.0,25.0,70.0,100.22,4.0,1016.1,0.0,0.0,,FEW,2100.0,793.4247581538527,763.7499999999999
1M4,2023-07-05 19:56,88.0,31.11,74.0,23.33,63.12,96.63,5.0,1016.0,0.0,0.0,,FEW,3700.0,1012.2927626377981,972.5000000000001
GAD,2023-07-05 19:56,88.0,31.11,76.0,24.44,67.49,98.86,6.0,1016.4,0.0,0.0,,FEW,3300.0,871.2065071026955,833.7499999999998
EKY,2023-07-05 19:56,90.0,32.22,74.0,23.33,59.26,99.26,7.0,1001.6,0.0,0.0,,SCT,4000.0,1155.489206459336,1111.25
0J4,2023-07-05 19:58,84.0,28.89,75.0,23.89,74.43,91.96,7.0,1017.0,0.25,0.01,,FEW,7000.0,647.5968521750801,625.0
PRN,2023-07-05 19:58,88.0,31.11,72.0,22.22,59.21,94.79,4.0,1010.7,0.0,0.0,,CLR,,1145.371236484664,1111.25
EUF,2023-07-05 19:58,83.0,28.33,76.0,24.44,79.47,90.88,6.0,1016.4,0.0,0.0,,CLR,,504.79194184583537,486.2499999999996
OZR,2023-07-05 20:08,78.8,26.0,73.4,23.0,83.55,78.8,4.0,1016.5,0.0,0.0,,CLR,,388.2260576861699,375.0
OZR,2023-07-05 20:10,78.8,26.0,73.4,23.0,83.55,78.8,5.0,1016.9,0.0,0.0,,CLR,,388.22359572303253,375.0
OZR,2023-07-05 20:29,77.0,25.0,73.4,23.0,88.67,77.0,5.0,1016.2,0.0,0.0,,CLR,,258.9051647143776,250.0
SXS,2023-07-05 20:33,82.4,28.0,78.8,26.0,88.9,92.76,5.0,1015.7,0.0,0.0,,CLR,,260.8242915025293,250.0
DHN,2023-07-05 20:53,78.0,25.56,75.0,23.89,90.21,78.1,7.0,1017.4,0.0,0.0,,FEW,600.0,223.43077125833406,208.74999999999977
DCU,2023-07-05 20:53,85.0,29.44,75.0,23.89,72.3,93.35,11.0,1015.1,0.0,0.0,,FEW,4600.0,712.7669900032193,693.7500000000001
BFM,2023-07-05 20:53,81.0,27.22,75.0,23.89,82.03,86.83,4.0,1017.0,0.0,0.0,,FEW,2000.0,432.03543317803485,416.2499999999998
ANB,2023-07-05 20:53,87.0,30.56,72.0,22.22,60.92,93.65,0.0,1015.0,0.0,0.0,,SCT,4300.0,1080.8293000646277,1042.5
MGM,2023-07-05 20:53,88.0,31.11,75.0,23.89,65.49,97.81,5.0,1015.4,0.0,0.0,,CLR,,934.8603131739914,902.4999999999999
TCL,2023-07-05 20:53,90.0,32.22,73.0,22.78,57.49,98.3,7.0,1015.3,0.0,0.0,,FEW,3800.0,1218.2897711836076,1179.9999999999998
HSV,2023-07-05 20:53,86.0,30.0,74.0,23.33,67.27,93.91,12.0,1014.8,0.0,0.0,17.0,SCT,4700.0,869.1222195809708,833.7500000000002
BHM,2023-07-05 20:53,93.0,33.89,71.0,21.67,49.09,100.13,5.0,1015.4,0.0,0.0,,SCT,4400.0,1563.86652106571,1527.4999999999998
MSL,2023-07-05 20:53,93.0,33.89,71.0,21.67,49.09,100.13,9.0,1014.2,0.0,0.0,,FEW,4300.0,1563.8940521978175,1527.4999999999998
EET,2023-07-05 20:53,89.0,31.67,74.0,23.33,60.97,98.09,5.0,1015.0,0.0,0.0,,FEW,4300.0,1090.1905289497283,1042.5000000000005
TOI,2023-07-05 20:53,89.0,31.67,74.0,23.33,60.97,98.09,3.0,1015.8,0.25,0.01,,FEW,6000.0,1090.176493892516,1042.5000000000005
GZH,2023-07-05 20:53,87.0,30.56,76.0,24.44,69.45,97.56,0.0,1016.4,0.0,0.0,,CLR,,806.1075537605742,764.9999999999997
MXF,2023-07-05 20:55,89.0,31.67,73.6,23.11,60.74,97.5,8.0,1015.0,0.0,0.0,,FEW,5000.0,1098.0802321676044,1070.0000000000002
HEY,2023-07-05 20:55,79.0,26.11,78.0,25.56,96.44,79.0,4.0,1015.5,0.0,0.0,,CLR,,79.60609476464165,68.75000000000009
SXS,2023-07-05 20:55,83.3,28.5,78.0,25.56,83.83,93.4,6.0,1015.7,0.0,0.0,,FEW,35000.0,390.35500645544994,367.50000000000017
LOR,2023-07-05 20:55,80.4,26.89,76.0,24.44,86.78,86.43,5.0,1014.4,0.0,0.0,,CLR,,310.1708363264428,306.2499999999999
OZR,2023-07-05 20:55,78.4,25.78,74.0,23.33,86.67,78.4,4.0,1015.9,0.0001,0.0001,,FEW,21000.0,309.5849792798572,306.25000000000034
1M4,2023-07-05 20:56,89.0,31.67,73.0,22.78,59.15,97.14,7.0,1015.4,0.0,0.0,,SCT,3900.0,1153.2769936476986,1111.25
GAD,2023-07-05 20:56,89.0,31.67,75.0,23.89,63.26,99.32,0.0,1016.0,0.0,0.0,,BKN,3700.0,1012.8855167409178,972.5000000000001
EKY,2023-07-05 20:56,90.0,32.22,73.0,22.78,57.49,98.3,3.0,1001.0,0.0,0.0,,SCT,4000.0,1218.566327648988,1179.9999999999998
79J,2023-07-05 20:56,88.0,31.11,77.0,25.0,70.0,100.22,3.0,1015.5,0.0,0.0,,SCT,2700.0,793.4332868534595,763.7499999999999
MOB,2023-07-05 20:56,80.0,26.67,74.0,23.33,81.42,84.64,4.0,1016.8,0.0001,0.0001,,BKN,4200.0,445.6250670485569,417.50000000000045
0J4,2023-07-05 20:58,89.0,31.67,73.0,22.78,59.15,97.14,5.0,1016.4,0.0,0.0,,CLR,,1153.2590146594675,1111.25
PRN,2023-07-05 20:58,85.0,29.44,73.0,22.78,67.61,91.6,4.0,1010.9,0.0,0.0,,SCT,3500.0,854.1207521715387,832.5
EUF,2023-07-05 20:58,86.0,30.0,77.0,25.0,74.61,97.15,7.0,1015.7,0.0,0.0,,CLR,,649.2498433471684,625.0
SXS,2023-07-05 21:20,84.2,29.0,77.0,25.0,79.04,94.16,5.0,1015.0,0.0,0.0,,CLR,,519.7224905951297,500.0
LOR,2023-07-05 21:23,84.2,29.0,77.0,25.0,79.04,94.16,3.0,1013.7,0.0,0.0,,CLR,,519.734639797891,500.0
HEY,2023-07-05 21:23,82.4,28.0,77.0,25.0,83.77,90.85,5.0,1014.8,0.0,0.0,,CLR,,390.0401496637711,375.0
MXF,2023-07-05 21:46,84.2,29.0,71.6,22.0,65.95,89.6,9.0,1014.0,0.0,0.0,,BKN,3700.0,902.2814269155512,875.0
EET,2023-07-05 21:53,90.0,32.22,72.0,22.22,55.58,97.29,6.0,1014.3,0.0,0.0,,FEW,6000.0,1288.1231899397362,1250.0
DHN,2023-07-05 21:53,79.0,26.11,73.0,22.78,81.89,79.0,7.0,1016.5,0.0,0.0,,CLR,,431.1150570961683,416.2499999999998
GZH,2023-07-05 21:53,83.0,28.33,72.0,22.22,69.71,88.11,4.0,1015.9,0.0001,0.0001,,FEW,7500.0,781.723946793316,763.7499999999999
ANB,2023-07-05 21:53,86.0,30.0,72.0,22.22,63.1,92.25,6.0,1014.1,0.0,0.0,,CLR,,1002.6715017019634,972.5000000000001
MGM,2023-07-05 21:53,90.0,32.22,77.0,25.0,65.72,103.11,6.0,1014.7,0.0,0.0,,CLR,,937.1142756404607,902.4999999999999
TCL,2023-07-05 21:53,90.0,32.22,73.0,22.78,57.49,98.3,3.0,1014.8,0.0,0.0,,CLR,,1218.2993080759634,1179.9999999999998
MSL,2023-07-05 21:53,93.0,33.89,70.0,21.11,47.28,99.1,8.0,1013.7,0.0,0.0,,SCT,4700.0,1640.151145030541,1597.5000000000002
TOI,2023-07-05 21:53,88.0,31.11,76.0,24.44,67.49,98.86,4.0,1015.1,0.0001,0.0001,,CLR,,871.2260605089656,833.7499999999998
DCU,2023-07-05 21:53,86.0,30.0,74.0,23.33,67.27,93.91,8.0,1014.3,0.0,0.0,,CLR,,869.1292487617134,833.7500000000002
BHM,2023-07-05 21:53,91.0,32.78,69.0,20.56,48.8,95.94,9.0,1015.0,0.0,0.0,,FEW,4500.0,1560.4008824724733,1527.5000000000002
BFM,2023-07-05 21:53,82.0,27.78,74.0,23.33,76.53,87.93,0.0,1016.4,0.0,0.0,,FEW,4000.0,582.2018494114999,556.2500000000003
HSV,2023-07-05 21:53,87.0,30.56,74.0,23.33,64.95,95.42,8.0,1014.3,0.0,0.0,,FEW,3500.0,947.4802828812512,903.75
MXF,2023-07-05 21:55,82.0,27.78,70.0,21.11,67.06,85.81,11.0,1014.3,0.0,0.0,,BKN,3500.0,857.8646215121296,833.7500000000002
HEY,2023-07-05 21:55,82.2,27.89,76.5,24.72,82.93,90.07,3.0,1014.8,0.0,0.0,,CLR,,411.35226868409217,396.2500000000002
SXS,2023-07-05 21:55,82.4,28.0,77.0,25.0,83.77,90.85,5.0,1015.4,0.0,0.0,,CLR,,390.0359466474344,375.0
LOR,2023-07-05 21:55,82.6,28.11,74.5,23.61,76.58,89.31,5.0,1014.0,0.0,0.0,,CLR,,582.654884737529,562.5
OZR,2023-07-05 21:55,80.0,26.67,73.2,22.89,79.52,84.38,5.0,1015.9,0.0,0.0,,CLR,,495.5870767781256,472.5000000000001
1M4,2023-07-05 21:56,86.0,30.0,72.0,22.22,63.1,92.25,3.0,1015.1,0.0,0.0,,FEW,3600.0,1002.656304885344,972.5000000000001
MOB,2023-07-05 21:56,81.0,27.22,75.0,23.89,82.03,86.83,4.0,1016.1,0.0,0.0,,FEW,4200.0,432.04194218330224,416.2499999999998
MXF,2023-07-05 21:56,82.4,28.0,69.8,21.0,65.74,86.22,9.0,1014.3,0.0,0.0,,BKN,3300.0,900.5416340794603,875.0
EKY,2023-07-05 21:56,89.0,31.67,73.0,22.78,59.15,97.14,5.0,1000.5,0.0,0.0,,FEW,4400.0,1153.5491842613455,1111.25
79J,2023-07-05 21:56,86.0,30.0,76.0,24.44,71.93,95.92,0.0,1015.3,0.0,0.0,,SCT,3700.0,727.4601784511419,694.9999999999999
GAD,2023-07-05 21:56,88.0,31.11,74.0,23.33,63.12,96.63,4.0,1015.3,0.0,0.0,,FEW,3800.0,1012.3041945563334,972.5000000000001
EUF,2023-07-05 21:58,88.0,31.11,76.0,24.44,67.49,98.86,6.0,1014.4,0.0,0.0,,CLR,,871.2366102718757,833.7499999999998
0J4,2023-07-05 21:58,80.0,26.67,71.0,21.67,74.07,83.64,8.0,1016.8,0.0001,0.0001,,BKN,11000.0,644.3328814592672,625.0
PRN,2023-07-05 21:58,85.0,29.44,74.0,23.33,69.69,92.36,6.0,1009.9,0.0,0.0,,FEW,3500.0,790.5354328483995,763.7500000000003
SXS,2023-07-05 22:07,82.4,28.0,77.0,25.0,83.77,90.85,3.0,1014.7,0.0,0.0,,CLR,,390.0408506557171,375.0
LOR,2023-07-05 22:10,82.4,28.0,75.2,24.0,78.9,89.48,6.0,1013.4,0.0,0.0,,FEW,22000.0,518.601403926142,500.0
OZR,2023-07-05 22:11,78.8,26.0,73.4,23.0,83.55,78.8,4.0,1015.2,0.0,0.0,,CLR,,388.2340726116141,375.0
HEY,2023-07-05 22:18,80.6,27.0,77.0,25.0,88.83,87.59,3.0,1014.1,0.0,0.0,,FEW,22000.0,260.03045444216275,250.0
MXF,2023-07-05 22:21,73.4,23.0,68.0,20.0,83.21,73.4,10.0,1016.0,0.0,0.0,34.0,BKN,1300.0,385.7607912080214,375.0
MXF,2023-07-05 22:31,73.4,23.0,68.0,20.0,83.21,73.4,4.0,1016.4,0.0,0.0,19.0,FEW,300.0,385.7587574929215,375.0
MXF,2023-07-05 22:41,73.4,23.0,66.2,19.0,78.19,73.4,15.0,1015.4,0.0,0.0,22.0,FEW,400.0,513.1509425823157,500.0
SXS,2023-07-05 22:41,80.6,27.0,77.0,25.0,88.83,87.59,4.0,1015.4,0.0,0.0,,FEW,25000.0,260.02437694613957,250.0
HEY,2023-07-05 22:45,78.8,26.0,77.0,25.0,94.23,78.8,0.0,1014.8,0.0,0.0,,FEW,22000.0,130.04861304306215,125.0
MXF,2023-07-05 22:48,73.4,23.0,66.2,19.0,78.19,73.4,11.0,1015.0,0.0,0.0,22.0,FEW,400.0,513.1534875204645,500.0
LOR,2023-07-05 22:51,80.6,27.0,75.2,24.0,83.66,86.17,6.0,1014.0,0.0,0.0,,BKN,24000.0,389.14389157229584,375.0
EET,2023-07-05 22:53,90.0,32.22,73.0,22.78,57.49,98.3,5.0,1014.5,0.0,0.0,,FEW,4600.0,1218.3050347722901,1179.9999999999998
TOI,2023-07-05 22:53,85.0,29.44,72.0,22.22,65.36,90.82,9.0,1015.6,0.0,0.0,,CLR,,924.6300038122961,902.5000000000003
DCU,2023-07-05 22:53,85.0,29.44,73.0,22.78,67.61,91.6,7.0,1014.4,0.0,0.0,,CLR,,854.0735317815595,832.5
GZH,2023-07-05 22:53,81.0,27.22,72.0,22.22,74.15,85.35,0.0,1016.4,0.25,0.01,,FEW,9000.0,645.4043972671674,625.0
MXF,2023-07-05 22:53,75.2,24.0,66.2,19.0,73.61,75.2,11.0,1015.4,0.0,0.0,19.0,FEW,400.0,641.160865269287,625.0
ANB,2023-07-05 22:53,88.0,31.11,70.0,21.11,55.32,93.11,0.0,1014.0,0.0,0.0,,CLR,,1284.7932100731475,1250.0
MGM,2023-07-05 22:53,81.0,27.22,68.0,20.0,64.69,83.76,8.0,1015.9,0.0,0.0,,SCT,5000.0,926.8903027386817,902.4999999999999
